epoch_number,epoch_date,pool_name,pool_type,pool_votes,pool_votes_total,pool_vote_pct,fees_bribes_usd,fees_usd,bribes_usd,bribe_tokens,fees_token0_usd,token0,fees_token1_usd,token1,aero_usd,pool_address,voter_address,actual_votes_total,actual_votes,actual_vote_pct,actual_earnings_usd,prop_bc5_votes,prop_bc5_vote_pct,prop_bc5_earnings_usd,opt_10bc_votes,opt_10bc_vote_pct,opt_10bc_earnings_usd,opt_10_votes,opt_10_vote_pct,opt_10_earnings_usd
149,"2026-07-02","vAMM-USDC/AERO","aero",98996240.6125154,993785644.5529362,9.9615,73031.54,73031.01,0.53,AERO,32066.02,"USDC",40964.99,"AERO",0.5821722761,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,900590.80,16.8400,664.38,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL50-WETH/USDC","bluechip",86487150.36748505,993785644.5529362,8.7028,107854.18,107827.73,26.45,USDC,60613.64,"WETH",47214.09,"USDC",0.5821722761,"0x3FE04A59Ebd38cF06080a6F60a98D124eb59392A","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,666351.62,12.4600,830.98,1619161.76,30.2764,1997.18,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL100-WETH/cbBTC","bluechip",62529648.03649924,993785644.5529362,6.2921,80858.47,80858.47,0,,40335.11,"WETH",40523.37,"cbBTC",0.5821722761,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,467943.56,8.7500,605.11,1213888.44,22.6983,1551.20,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-WETH/AERO","aero",57233525.72867325,993785644.5529362,5.7591,39388.89,39388.89,0,,20246.42,"WETH",19142.48,"AERO",0.5821722761,"0x4e506648d493C8870f55e870480f92f2F33ecE51","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,529979.50,9.9100,364.74,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL10-WETH/cbBTC","bluechip",53011245.674796,993785644.5529362,5.3343,63662.86,63662.28,0.58,AERO,32597.59,"WETH",31064.68,"cbBTC",0.5821722761,"0x42d4a22CaD0F5a49681a5715cE994Af73A43B76b","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,362054.61,6.7700,434.80,955739.20,17.8712,1135.07,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL50-msUSD/USDC","stablecoin",45702790.045943454,993785644.5529362,4.5989,23449.91,23449.91,0,,10761.95,"msUSD",12687.96,"USDC",0.5821722761,"0x7501bc8Bb51616F79bfA524E464fb7B41f0B10fB","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,450830.19,8.4300,231.32,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL50-USDC/cbBTC","bluechip",36206237.08850723,993785644.5529362,3.6433,54500.38,54500.38,0,,25922.64,"USDC",28577.74,"cbBTC",0.5821722761,"0x160D7E9d948B16c163332a277b393c288408eb12","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,303227.42,5.6700,456.44,818187.40,15.2992,1214.33,377010.34,7.0497,566.35,0.00,0.0000,0.00
149,"2026-07-02","CL50-WETH/msETH","bluechip",33844109.35071268,993785644.5529362,3.4056,27155.68,27155.68,0,,12463.86,"WETH",14691.82,"msETH",0.5821722761,"0x74F72788F4814D7fF3C49B44684aa98Eee140C0E","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,330501.85,6.1800,265.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL2000-USDC/AERO","aero",29021475.85456502,993785644.5529362,2.9203,29199.33,29199.33,0,,11674.19,"USDC",17525.14,"AERO",0.5821722761,"0xBE00fF35AF70E8415D0eB605a286D8A45466A4c1","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,262048.39,4.9000,263.65,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL100-WETH/USDC","bluechip",28031517.11132396,993785644.5529362,2.8207,49355.48,49355.31,0.17,AERO,26666.35,"WETH",22688.96,"USDC",0.5821722761,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,319271.20,5.9700,562.15,740949.55,13.8549,1285.27,2620091.39,48.9927,4263.30,1772428.97,33.1424,2966.93
149,"2026-07-02","CL100-WETH/VVV","other",25696815.870183837,993785644.5529362,2.5858,33843.49,33843.49,0,,17426.26,"WETH",16417.23,"VVV",0.5821722761,"0xA135B59Fe221C0c8D441294f97f96Fbc37Bc9fbE","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,220334.57,4.1200,290.19,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","vAMM-fBOMB/AERO","other",23850910.319322325,993785644.5529362,2.4,21837.41,1348.78,20488.63,fBOMB,469.69,"fBOMB",879.09,"AERO",0.5821722761,"0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL2000-WETH/SERV","other",18931821.262669176,993785644.5529362,1.905,3721.08,3721.08,0,,1773.13,"WETH",1947.95,"SERV",0.5821722761,"0x3416f5Fa0adE2D3de6935d4B204d9fe0b68C0eA6","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL100-USDC/cbBTC","bluechip",16524283.590419408,993785644.5529362,1.6628,32051.74,32051.74,0,,15558.55,"USDC",16493.19,"cbBTC",0.5821722761,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,2350824.62,43.9577,3991.93,1823344.01,34.0944,3185.23
149,"2026-07-02","vAMM-fBOMB/USDC","other",16518157.24360435,993785644.5529362,1.6621,13617.61,812.21,12805.4,fBOMB,379.39,"fBOMB",432.81,"USDC",0.5821722761,"0xFf8e0bD2d8F02904e7e18Dd00ea50aeC68f37A10","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-AERO/cbBTC","aero",15998376.924862018,993785644.5529362,1.6098,12303.23,12303.23,0,,6917.9,"AERO",5385.33,"cbBTC",0.5821722761,"0xCDBe19a6EF1B633BE744920C93eE40521d5cf2A6","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-AERO/cbBTC","aero",13912592.818441002,993785644.5529362,1.4,18593.49,18593.49,0,,9806.73,"AERO",8786.76,"cbBTC",0.5821722761,"0xdFe5F275020def30993f042174Fc2D335678b626","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL100-WETH/EURC","bluechip",13312293.60463499,993785644.5529362,1.3396,9743.39,9743.39,0,,5181.41,"WETH",4561.98,"EURC",0.5821722761,"0xaa5fE7dCC07DCB8B7AFCd1B93874e7Cb1e0Ab50b","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-O/USDC","new",12087364.3207708,993785644.5529362,1.2163,10914.5,10914.5,0,,5666.49,"O",5248,"USDC",0.5821722761,"0x8D479A4C680A76D4Ae03f10203569558405DDFFF","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-USDC/cbMEGA","other",11819991.22864721,993785644.5529362,1.1894,13019.29,13019.29,0,,4951.07,"USDC",8068.22,"cbMEGA",0.5821722761,"0x0150e3d89E161518C044ad191c4bdf6b40Df6E83","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","vAMM-WETH/VVV","other",9782082.209568959,993785644.5529362,0.9843,21391.77,9862.74,11529.03,VVV,5624.67,"WETH",4238.06,"VVV",0.5821722761,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,1750639.32,32.7349,3247.22
149,"2026-07-02","CL200-WETH/VVV","other",9003136.110955201,993785644.5529362,0.9059,11119.59,11119.59,0,,6441.99,"WETH",4677.6,"VVV",0.5821722761,"0x46D398A5b33709877f50c8918A7eE96F1Be1d7dd","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","vAMM-WETH/USDC","bluechip",8583311.241426166,993785644.5529362,0.8637,8829.78,8829.62,0.16,AERO,4713.46,"WETH",4116.16,"USDC",0.5821722761,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL2000-USDC/cbBTC","bluechip",8194463.039762151,993785644.5529362,0.8246,11621.94,11621.94,0,,5592.19,"USDC",6029.75,"cbBTC",0.5821722761,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-USDC/RIZE","other",8185022.253600105,993785644.5529362,0.8236,4352.84,4352.84,0,,2287.23,"USDC",2065.62,"RIZE",0.5821722761,"0xEa5cb64754Ad7aA24F7A6BBe3b724F29B4f822B8","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","sAMM-msUSD/USDC","stablecoin",8038121.155580148,993785644.5529362,0.8088,1075.84,1075.84,0,,528.12,"msUSD",547.72,"USDC",0.5821722761,"0xcEFC8B799a8EE5D9b312aeca73262645D664AaF7","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL100-WETH/ZRO","other",7752056.15279743,993785644.5529362,0.7801,5693.46,5693.46,0,,2675.06,"WETH",3018.4,"ZRO",0.5821722761,"0x717e174d5dAe280802D1a2c15C1C0976561A3f61","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","CL200-WETH/MORPHO","other",7314816.224881759,993785644.5529362,0.7361,7300.03,7300.03,0,,4220.57,"WETH",3079.46,"MORPHO",0.5821722761,"0xB5F0b4aE66C14F7EFaA9aA1468E8FC536A3E288c","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","vAMM-WETH/AERO","aero",6839130.002084779,993785644.5529362,0.6882,5360.02,5360.02,0,,2279.51,"WETH",3080.51,"AERO",0.5821722761,"0x7f670f78B17dEC44d5Ef68a48740b6f8849cc2e6","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","sAMM-WETH/msETH","bluechip",6540900.557362582,993785644.5529362,0.6582,747.51,747.51,0,,353.08,"WETH",394.43,"msETH",0.5821722761,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
149,"2026-07-02","vAMM-kVCM/USDC","other",537701.0675555369,993785644.5529362,0.0541,10.58,10.58,0,,3.65,"kVCM",6.94,"USDC",0.5821722761,"0x5C0D76fab1822bDeb47308eD6028231761ED723E","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,534792.63,10.0000,10.52,0.00,0.0000,0.00,0.00,0.0000,0.00,1514.04,0.0283,3.62
148,"2026-06-25","vAMM-USDC/AERO","aero",100254539.1572848,996691014.4336474,10.0587,114150.6,114150.37,0.23,AERO,60400.82,"USDC",53749.55,"AERO",0.4701500729,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,900590.80,16.8400,1025.42,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL50-WETH/USDC","bluechip",79282395.02393243,996691014.4336474,7.9546,86431.3,86431.3,0,,45094.89,"WETH",41336.41,"USDC",0.4701500729,"0x3FE04A59Ebd38cF06080a6F60a98D124eb59392A","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,666351.62,12.4600,726.44,1490561.19,27.8718,1608.25,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL100-WETH/cbBTC","bluechip",62638589.02359151,996691014.4336474,6.2847,61404.2,61404.2,0,,31560.55,"WETH",29843.65,"cbBTC",0.4701500729,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,467943.56,8.7500,458.72,1058953.38,19.8012,1028.38,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL200-WETH/AERO","aero",57702937.33980018,996691014.4336474,5.7895,67900.87,67900.87,0,,33069.51,"WETH",34831.36,"AERO",0.4701500729,"0x4e506648d493C8870f55e870480f92f2F33ecE51","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,529979.50,9.9100,623.64,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL10-WETH/cbBTC","bluechip",53790578.9819049,996691014.4336474,5.3969,61825.6,47474.74,14350.86,AERO,24069.32,"WETH",23405.42,"cbBTC",0.4701500729,"0x42d4a22CaD0F5a49681a5715cE994Af73A43B76b","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,362054.61,6.7700,416.14,1066220.68,19.9371,1209.65,192466.47,3.5989,221.92,0.00,0.0000,0.00
148,"2026-06-25","CL50-msUSD/USDC","stablecoin",45709764.00803734,996691014.4336474,4.5862,57733.61,15245.12,42488.49,USDC,7756.98,"msUSD",7488.13,"USDC",0.4701500729,"0x7501bc8Bb51616F79bfA524E464fb7B41f0B10fB","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,450830.19,8.4300,569.42,995651.79,18.6175,1242.74,0.00,0.0000,0.00,1452199.66,27.1544,1794.88
148,"2026-06-25","CL50-USDC/cbBTC","bluechip",34784625.21451444,996691014.4336474,3.49,39417.32,39417.32,0,,19519.18,"USDC",19898.14,"cbBTC",0.4701500729,"0x160D7E9d948B16c163332a277b393c288408eb12","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,303227.42,5.6700,343.61,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL50-WETH/msETH","bluechip",33852245.639822215,996691014.4336474,3.3965,42708.78,15216.23,27492.55,USDC,7518.41,"WETH",7697.82,"msETH",0.4701500729,"0x74F72788F4814D7fF3C49B44684aa98Eee140C0E","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,330501.85,6.1800,416.97,736539.31,13.7724,918.22,1779170.95,33.2684,2152.53,1054337.73,19.7149,1302.33
148,"2026-06-25","CL100-WETH/USDC","bluechip",32881711.835212898,996691014.4336474,3.2991,41385.84,41385.84,0,,20791.82,"WETH",20594.02,"USDC",0.4701500729,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,319271.20,5.9700,401.84,0.00,0.0000,0.00,1686602.05,31.5375,2038.06,983366.91,18.3878,1213.19
148,"2026-06-25","CL2000-USDC/AERO","aero",29022433.45520065,996691014.4336474,2.9119,33205.36,33205.31,0.05,AERO,16551.36,"USDC",16653.95,"AERO",0.4701500729,"0xBE00fF35AF70E8415D0eB605a286D8A45466A4c1","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,262048.39,4.9000,299.82,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL100-WETH/VVV","other",25134079.466911443,996691014.4336474,2.5218,29890.93,29890.93,0,,13437.86,"WETH",16453.07,"VVV",0.4701500729,"0xA135B59Fe221C0c8D441294f97f96Fbc37Bc9fbE","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,220334.57,4.1200,262.03,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","vAMM-fBOMB/AERO","other",23889203.423184976,996691014.4336474,2.3969,27683.6,1692.49,25991.11,fBOMB,1098.26,"fBOMB",594.23,"AERO",0.4701500729,"0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL2000-WETH/SERV","new",19047853.886777654,996691014.4336474,1.9111,23929.03,4390.13,19538.9,WETH;SERV;AERO,1912.22,"WETH",2477.92,"SERV",0.4701500729,"0x3416f5Fa0adE2D3de6935d4B204d9fe0b68C0eA6","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,461346.16,8.6266,565.86
148,"2026-06-25","CL100-USDC/cbBTC","bluechip",16696222.06340465,996691014.4336474,1.6752,21063.93,21063.93,0,,10819.79,"USDC",10244.14,"cbBTC",0.4701500729,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,799943.62,14.9580,963.07,440695.08,8.2405,541.68
148,"2026-06-25","vAMM-fBOMB/USDC","other",16533746.199193845,996691014.4336474,1.6589,19705.41,1222.84,18482.57,fBOMB,634.9,"fBOMB",587.93,"USDC",0.4701500729,"0xFf8e0bD2d8F02904e7e18Dd00ea50aeC68f37A10","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL200-AERO/cbBTC","aero",16362295.949951647,996691014.4336474,1.6417,18465.91,18465.91,0,,9420.14,"AERO",9045.76,"cbBTC",0.4701500729,"0xCDBe19a6EF1B633BE744920C93eE40521d5cf2A6","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL200-AERO/cbBTC","aero",14870429.216114674,996691014.4336474,1.492,17029.97,17029.97,0,,8436.22,"AERO",8593.75,"cbBTC",0.4701500729,"0xdFe5F275020def30993f042174Fc2D335678b626","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL100-WETH/EURC","bluechip",13312290.355458202,996691014.4336474,1.3356,6718.18,6718.18,0,,3291.92,"WETH",3426.27,"EURC",0.4701500729,"0xaa5fE7dCC07DCB8B7AFCd1B93874e7Cb1e0Ab50b","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL200-O/USDC","new",12451452.02618528,996691014.4336474,1.2493,14150.29,14150.29,0,AERO,6517.73,"O",7632.55,"USDC",0.4701500729,"0x8D479A4C680A76D4Ae03f10203569558405DDFFF","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL200-USDC/cbMEGA","other",11818468.75417637,996691014.4336474,1.1858,13836.16,13836.16,0,,6487.35,"USDC",7348.82,"cbMEGA",0.4701500729,"0x0150e3d89E161518C044ad191c4bdf6b40Df6E83","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","vAMM-WETH/USDC","bluechip",10303786.032856273,996691014.4336474,1.0338,12220.08,12220.08,0,,3469.15,"WETH",8750.94,"USDC",0.4701500729,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,165076.94,3.0867,192.69,0.00,0.0000,0.00
148,"2026-06-25","vAMM-WETH/VVV","other",9799501.023376124,996691014.4336474,0.9832,12233.99,5562.28,6671.71,VVV,2662.47,"WETH",2899.81,"VVV",0.4701500729,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,206025.12,3.8524,251.91
148,"2026-06-25","CL200-WETH/VVV","other",9003348.521569028,996691014.4336474,0.9033,10583.94,10583.94,0,,5218.18,"WETH",5365.76,"VVV",0.4701500729,"0x46D398A5b33709877f50c8918A7eE96F1Be1d7dd","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","sAMM-msUSD/USDC","stablecoin",8354213.72229191,996691014.4336474,0.8382,10438.08,440.79,9997.29,USDC,219.57,"msUSD",221.23,"USDC",0.4701500729,"0xcEFC8B799a8EE5D9b312aeca73262645D664AaF7","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,179085.82,3.3487,219.06
148,"2026-06-25","CL2000-USDC/cbBTC","bluechip",8197781.396530676,996691014.4336474,0.8225,10308.52,10308.52,0,,5195.97,"USDC",5112.55,"cbBTC",0.4701500729,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,378724.70,7.0817,455.21,202623.41,3.7888,248.65
148,"2026-06-25","CL200-USDC/RIZE","other",8185022.217545942,996691014.4336474,0.8212,8397.89,8397.89,0,,3699.61,"USDC",4698.29,"RIZE",0.4701500729,"0xEa5cb64754Ad7aA24F7A6BBe3b724F29B4f822B8","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL100-WETH/ZRO","other",7755677.096297238,996691014.4336474,0.7781,9090.55,9090.42,0.13,AERO,4682.69,"WETH",4407.73,"ZRO",0.4701500729,"0x717e174d5dAe280802D1a2c15C1C0976561A3f61","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","CL200-WETH/MORPHO","other",7317561.74942125,996691014.4336474,0.7342,9161.39,9161.39,0,,4193.78,"WETH",4967.61,"MORPHO",0.4701500729,"0xB5F0b4aE66C14F7EFaA9aA1468E8FC536A3E288c","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,164439.44,3.0748,201.35
148,"2026-06-25","vAMM-WETH/AERO","aero",6972618.123181573,996691014.4336474,0.6996,8175.57,8128.35,47.22,AERO,4721.81,"WETH",3406.54,"AERO",0.4701500729,"0x7f670f78B17dEC44d5Ef68a48740b6f8849cc2e6","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
148,"2026-06-25","sAMM-WETH/msETH","bluechip",6576314.563385169,996691014.4336474,0.6598,8371.14,373.31,7997.83,USDC,184.93,"WETH",188.39,"msETH",0.4701500729,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,0.00,0.0000,0.00,0.00,0.0000,0.00,345941.61,6.4687,418.35,203807.01,3.8110,251.63
148,"2026-06-25","vAMM-kVCM/USDC","other",537699.6480190913,996691014.4336474,0.0539,2.22,2.22,0,,0.88,"kVCM",1.34,"USDC",0.4701500729,"0x5C0D76fab1822bDeb47308eD6028231761ED723E","0xa79cd47655156b299762dfe92a67980805ce5a31",5347926.344628165,534792.63,10.0000,2.21,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
147,"2026-06-18","vAMM-USDC/AERO","aero",97623301.52087256,995606216.940183,9.8054,95574.93,95573.12,1.81,AERO,47197.52,"USDC",48375.59,"AERO",0.5093167331,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",5345539.27,1188313.38,22.2300,1163.38,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
147,"2026-06-18","CL50-WETH/USDC","bluechip",80740875.59017566,995606216.940183,8.1097,79400.76,79398.94,1.82,USDC;AERO,39876.87,"WETH",39522.07,"USDC",0.5093167331,"0x3FE04A59Ebd38cF06080a6F60a98D124eb59392A","0xa79cd47655156b299762dfe92a67980805ce5a31",5345539.27,986251.99,18.4500,969.88,1711879.38,32.0244,1668.47,0.00,0.0000,0.00,0.00,0.0000,0.00
147,"2026-06-18","CL200-WETH/AERO","aero",58915878.39112266,995606216.940183,5.9176,59298.15,59298.15,0,,25102.51,"WETH",34195.64,"AERO",0.5093167331,"0x4e506648d493C8870f55e870480f92f2F33ecE51","0xa79cd47655156b299762dfe92a67980805ce5a31",5345539.27,760670.24,14.2300,765.61,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
